path,level,slug,text
indices/DOMAIN/Security.md,2,pages-in-this-category,"Pages in this category"
indices/DOMAIN/UX.md,2,pages-in-this-category,"Pages in this category"
indices/META/index.md,2,categories,"Categories"
indices/META/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
indices/META/Language-EN.md,2,pages-in-this-category,"Pages in this category"
indices/META/Language-IT.md,2,pages-in-this-category,"Pages in this category"
indices/META/Privacy-Confidential.md,2,pages-in-this-category,"Pages in this category"
indices/META/Privacy-Internal.md,2,pages-in-this-category,"Pages in this category"
indices/META/Privacy-Public.md,2,pages-in-this-category,"Pages in this category"
indices/META/Status-Active.md,2,pages-in-this-category,"Pages in this category"
indices/META/Status-Deprecated.md,2,pages-in-this-category,"Pages in this category"
indices/META/Status-Draft.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/Best-Practice.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/Checklist.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/CI-CD.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/Deploy.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/DQ.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/Governance.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/index.md,2,categories,"Categories"
indices/PROCESS/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
indices/PROCESS/Migration.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/Onboarding.md,2,pages-in-this-category,"Pages in this category"
indices/PROCESS/Testing.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/Azure.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/Flyway.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/index.md,2,categories,"Categories"
indices/TECH/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
indices/TECH/N8n.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/Obsidian.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/PowerShell.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/React.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/SQL.md,2,pages-in-this-category,"Pages in this category"
indices/TECH/Vector-DB.md,2,pages-in-this-category,"Pages in this category"
old/index.md,2,start-here-backups,"start-here backups"
old/index.md,2,domande-a-cui-risponde,"Domande a cui risponde"
onboarding/best-practice-agentic-dispatch.md,2,contesto-repo,"Contesto (repo)"
onboarding/best-practice-agentic-dispatch.md,2,assessment-stato-attuale,"Assessment (stato attuale)"
onboarding/best-practice-agentic-dispatch.md,2,best-practice-canonica,"Best practice canonica"
onboarding/best-practice-agentic-dispatch.md,2,rag-readiness,"RAG readiness"
onboarding/best-practice-agentic-dispatch.md,2,definition-of-done-agent-aware,"Definition of Done (agent-aware)"
onboarding/best-practice-agentic-dispatch.md,2,riferimenti,"Riferimenti"
onboarding/best-practice-agentic-dispatch.md,2,vedi-anche,"Vedi anche"
onboarding/best-practice-scripting.md,2,1-usa-solo-powershell-core-pwsh-7,"1. Usa solo PowerShell Core (pwsh) ≥ 7"
onboarding/best-practice-scripting.md,2,2-struttura-e-shebang-cross-platform,"2. Struttura e shebang cross-platform"
onboarding/best-practice-scripting.md,2,3-percorsi-e-variabili,"3. Percorsi e variabili"
onboarding/best-practice-scripting.md,2,4-versione-alternativa-bashnodejspython,"4. Versione alternativa: Bash/Node.js/Python"
onboarding/best-practice-scripting.md,2,5-onboarding-contributor-linuxmacos,"5. Onboarding contributor Linux/macOS"
onboarding/best-practice-scripting.md,2,6-automatizza-il-check-di-portabilit,"6. Automatizza il check di portabilità"
onboarding/developer-agent-experience-upgrades.md,2,1-sotto-readme-manifest-e-intro-micro-per-ogni-cartella-chiave,"1. Sotto-README, manifest e intro micro per ogni cartella chiave"
onboarding/developer-agent-experience-upgrades.md,2,2-ogni-agent-come-micro-root-self-contained,"2. Ogni agent come 'micro-root' self-contained"
onboarding/developer-agent-experience-upgrades.md,2,3-wizardscript-per-accensione-nuovo-agent,"3. Wizard/script per accensione nuovo agent"
onboarding/developer-agent-experience-upgrades.md,2,4-ricette-e-checklist-di-parit-tra-agent,"4. Ricette e checklist di parità tra agent"
onboarding/developer-agent-experience-upgrades.md,2,5-uniformare-path-e-discovery-di-manifesttemplaterecipes,"5. Uniformare path e discovery di manifest/template/recipes"
onboarding/developer-agent-experience-upgrades.md,2,6-tagging-automatico-e-searchable-nei-manifestrecipe,"6. Tagging automatico e searchable nei manifest/recipe"
onboarding/developer-agent-experience-upgrades.md,2,7-welcome-wizard-per-chi-sviluppa,"7. Welcome wizard per chi sviluppa"
onboarding/developer-agent-experience-upgrades.md,2,8-sotto-readme-veloce-per-atomicflows-scripts-e-old,"8. Sotto-README “veloce” per atomic_flows/, scripts/ e old/"
onboarding/developer-agent-experience-upgrades.md,2,9-automazione-cicd-sugli-agent,"9. Automazione CI/CD sugli agent"
onboarding/documentazione-contesto-standard.md,2,obiettivo,"Obiettivo"
onboarding/documentazione-contesto-standard.md,2,template-consigliato-da-incollare,"Template consigliato (da incollare)"
onboarding/documentazione-contesto-standard.md,3,contesto-repo,"Contesto (repo)"
onboarding/documentazione-contesto-standard.md,3,come-rigenerare-idempotente,"Come rigenerare (idempotente)"
onboarding/documentazione-contesto-standard.md,3,artefatti-e-output,"Artefatti e output"
onboarding/documentazione-contesto-standard.md,3,gate-e-conferme-human-in-the-loop,"Gate e conferme (human-in-the-loop)"
onboarding/documentazione-contesto-standard.md,2,checklist-rapida-prima-del-merge,"Checklist rapida (prima del merge)"
onboarding/documentazione-contesto-standard.md,2,vedi-anche,"Vedi anche"
onboarding/howto-tagging.md,2,1-destinazione-tag-dove-si-mettono,"1. **Destinazione tag (dove si mettono)**"
onboarding/howto-tagging.md,2,2-standard-tag-e-convenzioni,"2. **Standard tag e convenzioni**"
onboarding/howto-tagging.md,2,3-esempi,"3. **Esempi**"
onboarding/howto-tagging.md,2,4-best-practice-per-agent-automazione-e-discoverability,"4. **Best practice per agent, automazione e discoverability**"
onboarding/howto-tagging.md,2,vedi-anche,"Vedi anche"
onboarding/proposte-crosslink-faq-edgecase.md,2,contesto-repo,"Contesto (repo)"
onboarding/setup-playground-zero-trust.md,2,contesto-repo,"Contesto (repo)"
onboarding/setup-playground-zero-trust.md,2,1-cos-il-playground-zero-trust,"1. Cos’è il Playground Zero Trust"
onboarding/setup-playground-zero-trust.md,2,2-setup-rapido-sandbox,"2. Setup rapido sandbox"
onboarding/setup-playground-zero-trust.md,2,3-policy-minime-e-cosa-succede-per-ogni-script,"3. Policy minime e cosa succede per ogni script"
onboarding/setup-playground-zero-trust.md,2,4-come-tornare-safe-azzerare-dati-sandbox,"4. Come tornare “safe” / azzerare dati sandbox"
onboarding/setup-playground-zero-trust.md,2,5-policy-zero-trust-mai-esporre-segreti-veri,"5. Policy Zero Trust: mai esporre segreti veri!"
onboarding/storyboard-easyway-agentic.md,2,contesto-repo,"Contesto (repo)"
onboarding/storyboard-easyway-agentic.md,2,1-il-punto-di-partenza-repo-vivo-ma-manuale,"1. Il punto di partenza: repo vivo, ma 'manuale'"
onboarding/storyboard-easyway-agentic.md,2,2-crescita-massa-critica-la-knowledge-base-esplode,"2. Crescita → massa critica: la knowledge base esplode"
onboarding/storyboard-easyway-agentic.md,2,3-si-riconosce-il-bisogno-di-automazione-pi-smart,"3. Si riconosce il bisogno di automazione più “smart”"
onboarding/storyboard-easyway-agentic.md,2,4-la-svolta-knowledge-base-vettoriale,"4. La svolta: knowledge base vettoriale"
onboarding/storyboard-easyway-agentic.md,2,5-continuous-improvement-e-ciclo-agentico,"5. Continuous improvement e ciclo agentico"
onboarding/storyboard-easyway-agentic.md,2,loop-operativo-auto-migliorativo-what-first,"Loop operativo auto-migliorativo (WHAT-first)"
onboarding/storyboard-easyway-agentic.md,3,segnali-input,"Segnali (input)"
onboarding/storyboard-easyway-agentic.md,3,artefatti-output,"Artefatti (output)"
onboarding/storyboard-easyway-agentic.md,3,stati-e-transizioni,"Stati e transizioni"
onboarding/storyboard-easyway-agentic.md,3,criteri-di-successo,"Criteri di successo"
onboarding/storyboard-easyway-agentic.md,2,6-lezioni-apprese-cosa-evitare-e-cosa-replicare,"6. Lezioni apprese / Cosa evitare e cosa replicare"
onboarding/storyboard-easyway-agentic.md,2,7-easyway-oggi-un-ecosistema-in-miglioramento-autonomo,"7. EasyWay oggi: un ecosistema in miglioramento autonomo"
onboarding/storyboard-easyway-agentic.md,2,vuoi-copiare-questa-esperienza,"Vuoi “copiare” questa esperienza?"
orchestrations/ado-bootstrap.md,2,responsabilit,"Responsabilità"
orchestrations/ado-bootstrap.md,2,riferimenti,"Riferimenti"
orchestrations/ado-userstory-create.md,2,vedi-anche,"Vedi anche"
orchestrations/agent-scaffold.md,2,scopo,"Scopo"
orchestrations/agent-scaffold.md,2,entrypoint-policy,"Entrypoint (policy)"
orchestrations/agent-scaffold.md,2,contratti,"Contratti"
orchestrations/agent-scaffold.md,2,rag-azure-ai-search,"RAG / Azure AI Search"
orchestrations/agent-scaffold.md,2,human-in-the-loop,"Human-in-the-loop"
orchestrations/agent-scaffold.md,2,osservabilit,"Osservabilità"
orchestrations/agent-scaffold.md,2,esempio-payload,"Esempio payload"
orchestrations/agent-scaffold.md,2,vedi-anche,"Vedi anche"
orchestrations/api-rbac-configure.md,2,vedi-anche,"Vedi anche"
orchestrations/apply-appsettings-starter.md,2,vedi-anche,"Vedi anche"
orchestrations/db-drift-check.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/db-drift-check.md,2,vedi-anche,"Vedi anche"
orchestrations/db-generate-docs.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/db-generate-docs.md,2,vedi-anche,"Vedi anche"
orchestrations/db-migrate.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/db-migrate.md,2,contratto,"Contratto"
orchestrations/db-migrate.md,2,entrypoint-n8ndispatch,"Entrypoint (n8n.dispatch)"
orchestrations/db-migrate.md,2,workflow-alto-livello,"Workflow (Alto Livello)"
orchestrations/db-migrate.md,2,esecuzione-diretta-cli,"Esecuzione Diretta (CLI)"
orchestrations/db-migrate.md,3,validate-dry-run,"Validate (Dry Run)"
orchestrations/db-migrate.md,3,apply-esecuzione-reale,"Apply (Esecuzione Reale)"
orchestrations/db-migrate.md,2,riferimenti,"Riferimenti"
orchestrations/db-migrate.md,2,vedi-anche,"Vedi anche"
orchestrations/db-user-create.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/db-user-create.md,2,vedi-anche,"Vedi anche"
orchestrations/db-user-revoke.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/db-user-revoke.md,2,vedi-anche,"Vedi anche"
orchestrations/db-user-rotate.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/db-user-rotate.md,2,vedi-anche,"Vedi anche"
orchestrations/docs-confluence-dq-kanban.md,2,runtime,"Runtime"
orchestrations/docs-confluence-dq-kanban.md,3,1-plan-no-network-no-write,"1) Plan (no network, no write)"
orchestrations/docs-confluence-dq-kanban.md,3,2-export-richiede-network-credenziali-via-env-var,"2) Export (richiede network + credenziali via env var)"
orchestrations/docs-confluence-dq-kanban.md,3,3-opz-update-pagina-kanban-hitl,"3) (Opz.) Update pagina Kanban (HITL)"
orchestrations/docs-dq-audit.md,2,runtime-locale,"Runtime (locale)"
orchestrations/docs-dq-audit.md,3,1-genera-scorecard-backlog-nessuna-modifica-alla-wiki,"1) Genera scorecard + backlog (nessuna modifica alla Wiki)"
orchestrations/docs-dq-audit.md,3,2-opz-aggiorna-la-pagina-kanban-in-wiki-hitl-reversibile,"2) (Opz.) Aggiorna la pagina Kanban in Wiki (HITL, reversibile)"
orchestrations/docs-related-links-apply.md,2,runtime-locale,"Runtime (locale)"
orchestrations/docs-related-links-apply.md,3,1-suggerimenti-nessuna-modifica-ai-md,"1) Suggerimenti (nessuna modifica ai .md)"
orchestrations/docs-related-links-apply.md,3,2-apply-human-in-the-loop-reversibile,"2) Apply (human-in-the-loop, reversibile)"
orchestrations/generate-appsettings-from-env.md,2,vedi-anche,"Vedi anche"
orchestrations/iam-provision-access.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/iam-provision-access.md,2,vedi-anche,"Vedi anche"
orchestrations/intents-catalog-global.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/intents-catalog-global.md,2,vedi-anche,"Vedi anche"
orchestrations/intents-catalog.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/kb-assessment.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/kb-assessment.md,2,vedi-anche,"Vedi anche"
orchestrations/mapping-matrix.md,2,control-plane,"Control Plane"
orchestrations/mapping-matrix.md,2,orchestrazioni-use-case,"Orchestrazioni (use case)"
orchestrations/mapping-matrix.md,2,intents-gi-implementati-via-agent-ewctl,"Intents (già implementati via agent + ewctl)"
orchestrations/mapping-matrix.md,2,gates-lint-gi-implementati,"Gates / Lint (già implementati)"
orchestrations/mapping-matrix.md,2,note-operative,"Note operative"
orchestrations/mapping-matrix.md,2,vedi-anche,"Vedi anche"
orchestrations/n8n-api-error-triage.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/n8n-api-error-triage.md,2,contesto,"Contesto"
orchestrations/n8n-api-error-triage.md,2,source-of-truth-what-first,"Source of truth (WHAT-first)"
orchestrations/n8n-api-error-triage.md,2,quando-usarlo,"Quando usarlo"
orchestrations/n8n-api-error-triage.md,2,input-intent-json,"Input (intent JSON)"
orchestrations/n8n-api-error-triage.md,2,output-atteso,"Output atteso"
orchestrations/n8n-api-error-triage.md,2,esecuzione-locale-manuale,"Esecuzione locale (manuale)"
orchestrations/n8n-api-error-triage.md,2,riferimenti,"Riferimenti"
orchestrations/n8n-api-error-triage.md,2,vedi-anche,"Vedi anche"
orchestrations/n8n-db-ddl-inventory.md,2,contesto,"Contesto"
orchestrations/n8n-db-ddl-inventory.md,2,scopo,"Scopo"
orchestrations/n8n-db-ddl-inventory.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/n8n-db-ddl-inventory.md,2,retrieval-bundle,"Retrieval bundle"
orchestrations/n8n-db-ddl-inventory.md,2,workflow-alto-livello,"Workflow (alto livello)"
orchestrations/n8n-db-ddl-inventory.md,2,comandi-cli,"Comandi (CLI)"
orchestrations/n8n-db-ddl-inventory.md,2,vedi-anche,"Vedi anche"
orchestrations/n8n-db-table-create.md,2,contesto,"Contesto"
orchestrations/n8n-db-table-create.md,2,scopo,"Scopo"
orchestrations/n8n-db-table-create.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/n8n-db-table-create.md,2,retrieval-bundle,"Retrieval bundle"
orchestrations/n8n-db-table-create.md,2,intent-what,"Intent (WHAT)"
orchestrations/n8n-db-table-create.md,2,esecuzione-cli-senza-n8n,"Esecuzione (CLI, senza n8n)"
orchestrations/n8n-db-table-create.md,2,variante-excel-friendly-csv,"Variante 'Excel-friendly' (CSV)"
orchestrations/n8n-db-table-create.md,2,output-atteso,"Output atteso"
orchestrations/n8n-retrieval-bundles.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/n8n-retrieval-bundles.md,2,source-of-truth-machine-readable,"Source of truth (machine-readable)"
orchestrations/n8n-retrieval-bundles.md,2,bundle-per-codex-sviluppo-codice,"Bundle per Codex (sviluppo codice)"
orchestrations/n8n-retrieval-bundles.md,2,bundle-db-n8n,"Bundle DB (n8n)"
orchestrations/n8n-retrieval-bundles.md,2,regole-operative,"Regole operative"
orchestrations/n8n-retrieval-bundles.md,2,nota-sugli-scope-20-vs-all,"Nota sugli scope (*-20 vs *-all)"
orchestrations/n8n-retrieval-bundles.md,2,anti-duplicati-zero-ambiguit,"Anti-duplicati (zero ambiguità)"
orchestrations/n8n-retrieval-bundles.md,2,vedi-anche,"Vedi anche"
orchestrations/orchestrator-n8n.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/predeploy-checklist.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/predeploy-checklist.md,2,runtime-come-si-esegue-oggi,"Runtime (come si esegue oggi)"
orchestrations/predeploy-checklist.md,3,locale-consigliato-governance-wrapper,"Locale (consigliato, governance wrapper)"
orchestrations/predeploy-checklist.md,3,locale-runner-diretto,"Locale (runner diretto)"
orchestrations/predeploy-checklist.md,3,cicd-gating,"CI/CD (gating)"
orchestrations/predeploy-checklist.md,2,vedi-anche,"Vedi anche"
orchestrations/release-preflight-security.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/release-preflight-security.md,2,vedi-anche,"Vedi anche"
orchestrations/sync-appsettings-guardrail.md,2,vedi-anche,"Vedi anche"
orchestrations/wf-excel-csv-upload.md,2,domande-a-cui-risponde,"Domande a cui risponde"
orchestrations/whatfirst-lint.md,2,vedi-anche,"Vedi anche"
Runbooks/_template.md,2,obiettivo,"Obiettivo"
Runbooks/_template.md,2,prerequisiti,"Prerequisiti"
Runbooks/_template.md,2,passi,"Passi"
Runbooks/_template.md,2,verifica,"Verifica"
Runbooks/_template.md,2,rollback,"Rollback"
